TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20160902,20160908,20.961,1.0,363.724,221.048,1.0,352.414,1.0,8.729,1.0,99.375,1.0,1.439,0.0,1.634,0.982143,0.3098472951388889,1.0,135.17407972222222,1.0,475.3200082291667,1.0,13.469729513888888,1.0,36.873268645833335,1.0,405.50975694444446,1.0,406.539,1.0,21.892,23.378,23.585,17.952,15.707,1.0,1.0,1.0,1.0,1.0,5.275,7.551,5.815,4.189,6.34,5.683,1.0,1.0,1.0,1.0,1.0,1.0,2.30781,1.0,87.667,0.842262,93.9292,2.60515,19.1543,1.0,20.5225,1.55889,5.451,0.794643,0.735924,2.79791,5.27375,5.66739,0.818452,0.696429,0.794643,17.1442,16.995,17.1442,20.2833,11.4637,11.6931,12.6576,14.7633,8.98041,8.15818,9.59733,13.2068,9.90521,10.1774,11.1182,12.9093,-9999,-9999
20160909,20160915,18.01,1.0,343.406,207.437,1.0,334.492,1.0,6.905,1.0,99.25,1.0,0.956,0.0,2.047,1.0,0.5079982777777777,1.0,113.80693045138888,1.0,411.08626524305555,1.0,11.749712881944445,1.0,32.650650069444445,1.0,395.0877777777778,1.0,409.893,1.0,21.268,23.075,23.886,18.438,15.797,1.0,1.0,1.0,1.0,1.0,8.243,9.774,8.152,5.344,6.095,5.343,1.0,1.0,1.0,1.0,1.0,1.0,-1.24841,1.0,106.565,0.964286,102.691,2.61708,12.9787,1.0,12.5069,1.43748,8.09911,0.922619,0.757482,5.8258,8.74305,9.99608,0.958333,0.916667,0.901786,21.7504,19.5136,21.7689,22.5625,12.7306,12.787,13.4643,14.1994,10.7311,5.00544,7.99954,10.3687,10.2963,9.20261,10.0351,10.9536,-9999,-9999
20160916,20160922,19.705,1.0,322.406,163.748,1.0,352.807,1.0,7.786,1.0,99.181,1.0,4.901,0.0,1.801,1.0,0.3815474895833333,1.0,95.8349000347222,1.0,362.3309480208333,1.0,10.853358090277778,1.0,28.86004701388889,1.0,400.5820138888889,1.0,416.717,1.0,20.599,22.492,22.93,17.326,15.382,1.0,1.0,1.0,1.0,1.0,6.482,7.693,5.108,4.293,5.862,5.193,1.0,1.0,1.0,1.0,1.0,1.0,1.52375,1.0,94.6339,0.988095,97.3511,2.67973,-10.1129,1.0,-10.4033,1.29099,3.13699,0.907738,0.542661,2.0733,4.81357,8.54078,0.940476,0.857143,0.8125,10.8824,9.6562,10.9151,13.8629,5.42848,5.51231,6.24694,8.19764,10.6296,5.07211,7.33117,11.5242,8.03365,7.78881,8.71146,10.4509,-9999,-9999
20160923,20160929,14.165,1.0,300.983,130.385,1.0,323.629,1.0,5.274,1.0,99.307,1.0,1.92,0.0,1.879,1.0,0.3578067326388889,1.0,67.98812177083333,1.0,291.71328593749996,1.0,8.973972152777778,1.0,24.72851690972222,1.0,369.3575694444444,1.0,407.403,1.0,17.531,19.881,21.217,16.321,15.005,1.0,1.0,1.0,1.0,1.0,5.725,7.533,5.219,4.006,5.637,5.056,1.0,1.0,1.0,1.0,1.0,1.0,-2.37471,1.0,64.2256,1.0,71.569,1.78897,-7.95603,1.0,-8.86571,1.30058,0.724699,0.839286,0.345599,-1.67225,-0.366695,1.70465,0.892857,0.863095,0.779762,6.03434,5.39586,6.04304,7.07015,4.85328,4.85328,6.02803,7.01322,8.38407,5.39956,7.04348,8.65474,9.20247,7.98073,8.49416,9.20247,-9999,-9999
20160930,20161006,16.242,1.0,279.422,116.783,1.0,357.411,1.0,3.626,1.0,99.562,1.0,0.821,0.0,1.694,0.946429,0.39239380011291775,0.9375,67.89296684027778,1.0,218.3260369097222,1.0,6.621981319444444,1.0,17.275388680555555,1.0,381.1635763888889,1.0,411.522,1.0,18.144,20.677,21.079,15.502,14.216,1.0,1.0,1.0,1.0,1.0,4.912,7.031,6.688,3.993,5.471,4.97,1.0,1.0,1.0,1.0,1.0,1.0,1.02464,1.0,51.2737,1.0,72.3559,1.49625,-1.99472,1.0,-2.8149,1.19474,-2.82567,0.991071,0.190862,-2.92728,-2.84008,-2.5554,1.0,0.991071,1.0,8.42848,6.71385,7.51006,8.53599,11.3823,9.36387,10.1225,11.3509,4.04214,4.78607,5.37609,5.87784,8.02607,7.46876,7.97931,8.52248,-9999,-9999
20161007,20161013,11.554,1.0,258.037,144.14,1.0,305.551,1.0,4.289,1.0,99.616,1.0,1.032,0.0,2.264,0.964286,0.47547578400359986,0.9826388888888888,68.56819364583333,1.0,305.89273305555554,1.0,10.987888333333332,1.0,26.79573520833333,1.0,360.97826388888893,1.0,410.428,1.0,15.302,18.361,19.771,14.963,13.938,1.0,1.0,1.0,1.0,1.0,6.272,7.794,6.359,3.923,5.323,4.895,1.0,1.0,1.0,1.0,1.0,1.0,-3.10162,1.0,59.6266,1.0,64.1841,2.12217,3.38489,1.0,3.64361,1.43512,4.13116,0.854167,0.245667,2.95062,3.99442,4.591,0.889881,0.860119,0.83631,10.2538,7.923,9.33202,10.5278,5.9348,5.02445,5.6364,5.93678,1.49743,2.26668,3.15939,4.20857,5.73918,5.10133,5.55543,6.53992,-9999,-9999
20161014,20161020,14.689,1.0,237.169,85.3,1.0,342.102,1.0,3.508,1.0,98.946,1.0,2.543,0.0,1.98,0.988095,0.47672652223699763,0.9930555555555555,40.41389239583334,1.0,193.60898038194443,1.0,8.255534479166668,1.0,16.88557267361111,1.0,377.40003472222224,1.0,416.657,0.979167,15.927,18.96,19.312,14.001,13.092,1.0,1.0,1.0,1.0,1.0,10.285,12.144,8.726,4.68,5.263,4.882,1.0,1.0,1.0,1.0,1.0,1.0,0.813752,1.0,36.7575,0.979167,47.3482,1.85878,-9.15896,1.0,-11.7979,1.4622,3.71496,0.907738,0.209886,3.45907,3.89918,4.89775,0.892857,0.901786,0.809524,7.26371,6.915,7.26371,8.28187,3.69532,3.36453,3.53811,3.66159,4.89123,5.09532,5.27134,5.58002,3.32331,3.19597,3.36311,3.61774,-9999,-9999
20161021,20161027,5.022,1.0,217.174,57.877,1.0,307.97,1.0,2.483,1.0,99.291,1.0,2.252,0.0,2.237,0.96131,0.6564318846765642,0.96875,30.630202048611114,1.0,129.7617676388889,1.0,5.941155590277778,1.0,11.307763402777779,1.0,331.4714930555555,1.0,405.426,1.0,11.622,15.268,16.769,12.807,12.708,1.0,1.0,1.0,1.0,1.0,12.123,14.995,12.261,9.92,6.625,4.899,1.0,1.0,1.0,1.0,1.0,1.0,-8.00937,1.0,50.4914,1.0,48.0088,2.05391,-13.5764,1.0,-12.9089,1.76671,6.62613,1.0,0.286767,6.55085,6.68907,6.94137,1.0,1.0,0.982143,8.78716,8.55065,8.79446,8.90832,2.12342,1.81077,2.08576,2.16734,5.37379,5.29504,5.70194,5.85026,0.441964,0.359135,0.425842,0.507135,-9999,-9999
20161028,20161103,8.742,1.0,198.417,66.888,1.0,316.371,1.0,2.296,1.0,99.25,1.0,1.65,0.0,1.76,0.982143,0.4154203026004728,0.9930555555555555,24.7113396875,1.0,134.75430208333333,1.0,8.821802569444445,1.0,11.733557222222222,1.0,344.17666666666673,1.0,415.196,1.0,10.213,13.889,13.966,10.088,10.975,1.0,1.0,1.0,1.0,1.0,12.331,15.406,12.316,10.473,8.579,5.002,1.0,1.0,1.0,1.0,1.0,1.0,-1.74423,1.0,23.7484,1.0,30.2745,1.56826,-1.79081,1.0,-2.28293,1.64103,5.78373,0.973214,0.230284,5.69062,5.78373,5.89036,0.97619,0.973214,0.97619,6.66034,6.26269,6.63136,6.80141,0.865267,0.689101,0.849203,0.965053,3.98493,3.53888,4.16394,4.63169,0.109497,0.114494,0.182441,0.229794,-9999,-9999
20161104,20161110,9.466,1.0,181.252,91.901,1.0,286.554,1.0,4.269,1.0,99.51,0.997024,0.221,0.0,2.13,0.994048,0.45541992496980677,0.9930555555555555,16.6814631804078,0.9965277777777778,179.8207907986111,0.9965277777777778,10.924475074615836,0.9965277777777778,13.914896258126477,0.9965277777777778,345.5509522754137,0.9965277777777778,414.955,1.0,10.542,14.367,14.316,10.183,10.198,1.0,1.0,1.0,1.0,1.0,11.736,14.891,11.847,10.263,9.554,6.782,1.0,1.0,1.0,1.0,1.0,1.0,-2.56234,1.0,23.1461,1.0,19.6101,1.34676,-0.563756,1.0,-0.477633,1.6758,6.32345,0.988095,0.214942,6.0324,6.43343,6.57784,0.988095,0.988095,0.985119,8.78441,8.2725,8.59944,8.87979,2.2621,2.00509,2.25835,2.37674,4.84178,3.08781,3.78928,5.46007,0.332264,0.0912077,0.216012,0.377025,-9999,-9999
20161111,20161117,7.664,1.0,166.009,86.77,1.0,282.698,1.0,3.88,1.0,98.959,1.0,0.332,0.0,2.406,1.0,0.5863420451388889,1.0,17.082927430555554,1.0,167.19313041666666,1.0,8.86345763888889,1.0,11.634885451388888,1.0,338.1646527777778,1.0,415.101,1.0,9.267,13.296,13.306,9.366,9.61,1.0,1.0,1.0,1.0,1.0,10.866,14.037,10.914,9.626,10.204,7.489,1.0,1.0,1.0,1.0,1.0,1.0,-2.90756,1.0,17.8191,1.0,13.6394,1.14838,10.0024,1.0,7.65623,1.58447,4.84154,0.970238,0.17159,4.42371,5.00206,5.29325,0.979167,0.970238,0.931548,5.00085,4.67554,4.9683,5.18421,0.0229233,-0.0894154,-0.00121011,0.160052,1.54852,1.2948,1.51092,1.60729,0.0789006,0.0396745,0.0462454,0.075344,-9999,-9999
20161118,20161124,2.475,1.0,152.981,34.843,1.0,293.015,1.0,2.037,1.0,98.966,1.0,4.249,0.0,2.88,0.958333,0.8319075991337592,0.954861111111111,4.2066095486111115,1.0,78.62163031249999,1.0,6.7164432638888885,1.0,6.638362118055556,1.0,317.47267361111113,1.0,414.326,1.0,7.405,11.748,12.232,8.586,8.981,1.0,1.0,1.0,1.0,1.0,11.818,15.041,11.395,9.742,10.165,7.496,1.0,1.0,1.0,1.0,1.0,1.0,-5.46294,1.0,17.0188,1.0,18.2433,1.14913,-6.99792,1.0,-7.50143,1.39185,5.16831,1.0,0.115089,4.7841,5.26497,5.6104,1.0,1.0,1.0,5.33288,4.71971,5.33288,5.84833,0.0696451,0.00184046,0.0696451,0.186462,1.52944,0.981813,1.24697,1.56926,0.227314,0.00285491,0.146336,0.17425,-9999,-9999
20161125,20161201,5.341,1.0,142.408,39.51,1.0,313.324,1.0,1.314,1.0,98.589,1.0,3.514,0.0,2.169,0.982143,0.3910143777871998,0.9791666666666666,23.170178923611108,1.0,83.62974472222223,1.0,4.739088784722221,1.0,5.191861284722223,1.0,326.9449305555556,1.0,418.363,1.0,6.177,10.604,10.644,6.265,7.714,1.0,1.0,1.0,1.0,1.0,13.882,17.164,13.087,11.027,11.679,7.951,1.0,1.0,1.0,1.0,1.0,1.0,-2.66327,1.0,11.1395,1.0,10.2338,0.875599,-15.4252,0.994048,-14.171,1.30532,3.31006,0.967262,0.0930048,3.00437,3.33381,3.54155,0.982143,0.958333,0.96131,3.90732,3.37892,3.90509,4.11146,0.597988,0.517805,0.573508,0.62724,2.36145,1.98425,2.24553,2.37625,0.398911,0.256085,0.31769,0.338077,-9999,-9999
20161202,20161208,1.367,1.0,134.479,37.023,1.0,293.952,1.0,1.164,1.0,98.873,1.0,2.595,0.0,2.33,0.839286,0.5174766764020663,0.8125,15.331253715277777,1.0,72.96614791666666,1.0,5.875577916666667,1.0,5.659423819444444,1.0,311.0628125,1.0,414.805,1.0,5.057,9.557,10.096,5.641,7.017,1.0,1.0,1.0,1.0,1.0,13.734,17.2,12.93,11.04,12.292,8.857,1.0,1.0,1.0,1.0,1.0,1.0,-5.44133,1.0,12.2566,1.0,13.1385,0.935699,-8.90529,1.0,-9.54605,1.6838,2.12003,1.0,0.0879687,2.04665,2.12003,2.26647,1.0,1.0,1.0,2.71339,2.71339,2.7724,2.9473,0.679231,0.605695,0.660366,0.68606,2.2052,1.86566,1.91154,2.12203,0.49332,0.331177,0.347865,0.397591,-9999,-9999
20161209,20161215,-5.398,1.0,129.327,29.478,1.0,265.539,1.0,0.8,1.0,99.076,1.0,2.865,0.0,2.307,0.958333,0.5512587348856209,0.951388888888889,9.4163521875,1.0,60.86314434027778,1.0,12.413878263888888,1.0,9.530865347222223,1.0,283.2548263888889,1.0,413.856,1.0,3.83,5.558,8.733,4.418,6.1,1.0,1.0,1.0,1.0,1.0,13.012,16.398,12.154,10.458,11.709,9.746,1.0,1.0,1.0,1.0,1.0,1.0,-4.57706,1.0,14.2178,1.0,15.6831,0.933114,-9.57366,1.0,-10.5603,1.49011,1.6841,0.988095,0.0820455,1.61979,1.69208,1.73893,0.991071,0.988095,0.988095,1.72944,1.59933,1.73948,1.89184,0.0707157,-0.010945,0.0466497,0.134034,1.58075,1.47487,1.58075,1.62557,0.0985955,0.053897,0.0904883,0.103313,-9999,-9999
20161216,20161222,-5.044,1.0,127.038,54.998,1.0,248.775,1.0,1.063,1.0,99.287,1.0,2.551,0.0,2.577,1.0,0.5931091736111112,1.0,14.414349444444445,1.0,118.01759031250002,1.0,15.096764201388888,1.0,12.775107743055557,1.0,276.2895833333334,1.0,416.788,1.0,3.395,2.832,7.785,3.771,5.381,1.0,1.0,1.0,1.0,1.0,12.75,15.999,11.773,10.155,11.373,10.558,1.0,1.0,1.0,1.0,1.0,1.0,-3.90208,1.0,8.07537,1.0,10.2802,0.965349,-4.78136,1.0,-6.08684,1.43647,1.75868,0.997024,0.0746185,1.54255,1.7592,1.9046,0.997024,0.997024,0.997024,1.84782,1.57431,1.84782,2.07998,0.110261,0.0227425,0.0785145,0.162193,1.65339,1.64321,1.94258,2.06163,0.0382312,0.00442382,0.0382312,0.0822739,-9999,-9999
20161223,20161231,-0.409,1.0,128.062,31.269,1.0,277.903,1.0,1.293,1.0,98.847,0.976852,3.502,0.0,2.818,0.946759,0.6989786016098485,0.9427083333333333,0.33446703125,1.0,65.80480984375001,1.0,7.952774661458334,1.0,6.396735911458332,1.0,302.11385416666667,1.0,415.023,1.0,3.096,2.347,6.997,3.276,4.798,1.0,1.0,1.0,1.0,1.0,12.658,16.084,11.801,10.37,11.901,11.92,1.0,1.0,1.0,1.0,1.0,1.0,-3.36972,1.0,7.76023,1.0,9.45789,0.989043,-20.5854,1.0,-25.0888,1.36277,1.6735,1.0,0.0613991,1.59845,1.68412,1.79308,1.0,1.0,1.0,1.8432,1.73434,1.85351,2.00505,0.181991,0.128237,0.176107,0.206938,1.53491,1.58486,1.66805,1.7296,0.0488009,0.036923,0.0619214,0.0681551,-9999,-9999
20170101,20170107,-4.621,0.955357,131.928,67.131,0.916667,239.036,0.901786,0.913,0.901786,98.795,0.806548,3.338,0.0,2.575,0.821429,0.6708141575757576,0.78125,17.7531821,0.7708333333333334,135.779883675,0.7708333333333334,15.201547958333332,0.7708333333333334,13.089387333333331,0.7708333333333334,287.28009999999995,0.7708333333333334,415.772,0.997024,2.869,1.924,6.229,2.848,4.28,0.955357,0.955357,0.955357,0.955357,0.955357,12.871,13.183,12.153,14.809,12.332,13.893,0.955357,0.955357,0.955357,0.955357,0.955357,0.955357,-2.98684,0.955357,6.02131,0.997024,7.67977,0.707746,2.54028,0.997024,3.23995,1.46419,0.628348,0.946429,0.0351406,0.590795,0.630256,0.712484,0.955357,0.946429,0.934524,0.260147,0.26532,0.267897,0.273557,-0.379225,-0.45414,-0.367839,-0.326556,0.398256,0.374117,0.398195,0.408095,0.0,0.0,0.0,0.0,-9999,-9999
20170108,20170114,-4.242,1.0,138.742,44.529,1.0,263.321,1.0,1.044,1.0,99.647,1.0,4.199,0.0,2.857,0.922619,0.7393294569739952,0.9097222222222222,11.513487708333335,1.0,88.97589003472221,1.0,11.868143888888888,1.0,9.590887916666667,1.0,288.6818402777778,1.0,417.282,1.0,2.651,1.561,5.831,2.576,3.964,1.0,1.0,1.0,1.0,1.0,13.613,13.495,12.218,14.888,12.19,14.16,1.0,1.0,1.0,1.0,1.0,1.0,-2.78635,1.0,8.20556,1.0,10.5122,0.607388,-14.8878,1.0,-19.0729,2.09404,0.459718,1.0,0.0240933,0.443219,0.459718,0.471321,1.0,1.0,0.997024,0.44965,0.432361,0.441173,0.461187,-0.0137828,-0.0175625,-0.0145606,-0.00887624,0.423917,0.445475,0.507715,0.583548,0.0,0.0,0.0186167,0.0371604,-9999,-9999
20170115,20170121,0.651,1.0,148.337,35.392,1.0,291.299,1.0,0.834,1.0,99.011,0.991071,1.501,0.0,1.683,0.342262,-9999,-9999,10.559262361111111,1.0,73.71802696527779,0.9895833333333334,8.893419932870371,0.9895833333333334,6.377314636574076,0.9895833333333334,304.33056018518516,0.9895833333333334,418.687,1.0,2.659,1.481,5.65,2.435,3.727,1.0,1.0,1.0,1.0,1.0,13.643,13.586,12.344,15.391,12.164,14.319,1.0,1.0,1.0,1.0,1.0,1.0,-2.53227,1.0,5.51792,1.0,6.44493,0.483067,-6.67407,1.0,-7.79531,1.12123,0.647367,0.967262,0.0199923,0.611314,0.662027,0.702804,0.979167,0.96131,0.955357,0.420137,0.4156,0.454893,0.509969,-0.272031,-0.253807,-0.155903,-0.0922071,0.738086,0.76079,0.867084,0.99726,0.0,0.0,0.0,0.0358538,-9999,-9999
20170122,20170128,1.039,0.96131,160.568,34.994,0.964286,299.252,0.96131,0.767,0.96131,97.732,0.904762,1.896,0.0,2.149,0.735119,0.549694994243421,0.611111111111111,15.688587534722222,1.0,66.04722259722223,0.8229166666666666,7.556282788888888,0.8229166666666666,4.916947797222223,0.8229166666666666,312.9872277777778,0.8229166666666666,419.039,0.988095,2.553,1.327,4.262,2.391,3.608,0.943452,0.967262,0.967262,0.967262,0.967262,13.522,14.687,12.446,14.106,12.346,14.35,0.967262,0.967262,0.967262,0.967262,0.967262,0.967262,-2.49542,0.967262,9.63852,0.988095,11.7607,0.520137,0.89259,0.988095,1.08912,1.18231,0.591154,0.982143,0.0225518,0.57494,0.586111,0.612533,0.982143,0.982143,0.982143,0.414337,0.411676,0.43839,0.507526,-0.201492,-0.201423,-0.136893,-0.0723503,0.538347,0.544101,0.678168,0.879622,0.0,0.0,0.0,0.0415014,-9999,-9999
20170129,20170204,-6.046,0.473214,175.228,86.13,0.47619,242.821,0.473214,0.955,0.473214,98.7,0.458333,1.17,0.0,2.382,1.0,0.6161833784722223,1.0,16.424435451388888,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,414.863,1.0,2.357,1.269,3.471,2.327,3.48,0.556548,1.0,1.0,1.0,1.0,12.736,16.122,11.777,10.248,11.399,13.749,1.0,1.0,1.0,1.0,1.0,1.0,-2.46637,1.0,10.6484,0.994048,12.993,0.475358,33.7049,1.0,41.126,1.70901,0.533657,0.889881,0.0203329,0.528317,0.533412,0.541183,0.9375,0.866071,0.860119,0.729412,0.671112,0.703673,0.734818,0.194997,0.140453,0.167768,0.193139,0.481031,0.470304,0.502868,0.601413,0.0302196,0.0180248,0.0303746,0.0473397,-9999,-9999
20170205,20170211,-3.591,0.824405,192.052,56.142,0.830357,270.519,0.824405,1.143,0.824405,98.53,0.779762,2.98,0.0,2.274,0.952381,0.6298356048315603,0.9409722222222222,20.843285072916668,1.0,121.31901900155141,0.6631944444444444,16.727898540447697,0.6631944444444444,11.34900399545656,0.6631944444444444,282.46886524822696,0.6631944444444444,415.997,1.0,2.291,1.083,5.104,2.165,3.39,1.0,1.0,1.0,1.0,1.0,12.609,15.852,11.473,9.882,10.913,13.048,1.0,1.0,1.0,1.0,1.0,1.0,-2.43184,1.0,9.84576,1.0,12.0136,0.519693,8.99843,0.997024,10.9797,1.73486,0.561384,0.922619,0.0247273,0.550892,0.561384,0.568341,0.943452,0.922619,0.91369,0.932869,0.868832,0.932718,1.00524,0.384357,0.303311,0.384357,0.420499,0.525268,0.501764,0.516423,0.529197,0.0193247,0.0129493,0.0166389,0.0242063,-9999,-9999
20170212,20170218,-1.61,1.0,210.717,92.493,1.0,267.852,1.0,1.469,1.0,98.155,1.0,1.902,0.0,2.527,0.994048,0.6647667168291961,0.9930555555555555,42.86106808680555,1.0,159.61605946180555,1.0,22.70446190277778,1.0,16.60473585763889,1.0,290.41355208333334,1.0,420.584,1.0,2.358,1.348,5.062,2.14,3.315,1.0,1.0,1.0,1.0,1.0,12.624,16.201,11.539,9.965,10.748,12.716,1.0,1.0,1.0,1.0,1.0,1.0,-2.16356,1.0,2.81333,1.0,3.03869,0.405673,21.6358,0.991071,23.369,1.9549,0.357323,0.991071,0.0295263,0.346767,0.354878,0.364793,0.991071,0.991071,0.982143,0.303034,0.294615,0.303034,0.307132,-0.045542,-0.0666221,-0.0481796,-0.0422911,0.281787,0.278429,0.288768,0.324034,0.00180431,0.00256981,0.00531576,0.0119646,-9999,-9999
20170219,20170225,5.066,1.0,230.86,95.503,1.0,293.765,1.0,1.708,1.0,98.514,0.997024,3.235,0.0,2.377,0.967262,0.49700635069444443,0.9722222222222222,53.282386684027784,1.0,204.3770643125,1.0,22.350058118055557,1.0,16.242532999999998,1.0,323.8651423611111,1.0,425.712,1.0,2.314,1.545,4.962,2.07,3.247,1.0,1.0,1.0,1.0,1.0,14.809,17.979,12.788,11.106,12.904,14.115,1.0,1.0,1.0,1.0,1.0,1.0,-2.26638,1.0,2.46068,0.997024,2.52578,0.25885,15.9505,1.0,16.3725,3.58941,0.11747,0.988095,0.0210113,0.0554626,0.0962103,0.109718,0.988095,0.997024,0.988095,0.101489,0.0628151,0.0915231,0.118592,-0.00362944,-0.00501691,0.0134374,0.0239219,0.110632,0.113425,0.142693,0.205428,5.69335e-05,0.0,0.00196572,0.031331,-9999,-9999
20170226,20170304,-2.529,1.0,252.093,119.837,0.89881,253.717,0.889881,1.398,0.889881,99.186,0.833333,3.721,0.0,2.468,0.982143,0.5880223117726174,0.9791666666666666,44.06558903472222,1.0,227.452893233046,0.767361111111111,26.27316574468391,0.767361111111111,20.478194143678163,0.767361111111111,295.89856867816087,0.767361111111111,417.805,1.0,2.193,1.304,4.783,1.864,3.0,1.0,1.0,1.0,1.0,1.0,14.643,18.266,13.023,11.375,13.236,17.329,1.0,1.0,1.0,1.0,1.0,1.0,-2.17235,1.0,10.0872,0.982143,9.48231,0.527326,47.2618,0.991071,44.4276,2.76485,0.427877,0.943452,0.0163423,0.406842,0.413846,0.418254,0.916667,0.928571,0.943452,0.356179,0.31944,0.330636,0.34223,-0.0608141,-0.0930259,-0.0849396,-0.0731482,0.588775,0.549787,0.584906,0.607385,0.051851,0.0510076,0.0631836,0.0735971,-9999,-9999
20170305,20170311,-2.076,1.0,274.021,104.35,1.0,267.189,1.0,1.963,1.0,99.293,1.0,1.446,0.0,3.254,1.0,0.9031487465277778,1.0,56.63316253819445,1.0,208.50360168055556,1.0,22.3815415625,1.0,18.342065583333333,1.0,302.0970520833334,1.0,415.355,1.0,1.86,0.816,4.464,1.696,2.867,1.0,1.0,1.0,1.0,1.0,14.357,18.235,12.91,11.078,12.469,16.151,1.0,1.0,1.0,1.0,1.0,1.0,-2.39326,1.0,16.0765,1.0,14.7767,0.643899,48.503,1.0,44.5815,2.70008,0.483924,0.997024,0.015625,0.479923,0.483924,0.488463,0.997024,0.997024,0.985119,0.484268,0.46421,0.471632,0.482026,0.00305914,-0.0162325,-0.0122335,-0.00787473,0.361181,0.359349,0.36308,0.384679,0.0,0.0,0.0,0.0,-9999,-9999
20170312,20170318,-5.691,1.0,296.258,156.284,0.964286,238.878,1.0,1.738,1.0,99.524,1.0,1.129,0.0,2.589,1.0,0.72980753125,1.0,87.93802835763888,1.0,303.4650840625,1.0,43.67632032986111,1.0,33.95190070486111,1.0,275.91228472222224,1.0,414.131,1.0,1.557,0.44,4.181,1.543,2.737,1.0,1.0,1.0,1.0,1.0,9.227,14.313,10.586,9.956,11.358,15.481,1.0,1.0,1.0,1.0,1.0,1.0,-2.61339,1.0,16.3688,1.0,16.7653,0.76742,65.2635,1.0,66.8447,4.0714,0.478975,0.970238,0.014686,0.466391,0.480333,0.525279,0.979167,0.970238,0.964286,0.461199,0.431932,0.461199,0.477985,-0.0116638,-0.0494299,-0.0324792,-0.0234694,0.67622,0.6021,0.67622,0.691381,0.0306376,0.0,0.0306376,0.0336003,-9999,-9999
20170319,20170325,1.079,1.0,318.436,168.399,1.0,267.866,1.0,2.327,1.0,99.753,1.0,2.654,0.0,2.143,0.973214,0.5774730713383839,0.9861111111111112,108.78326670138888,1.0,354.5202704444444,1.0,34.85891271875,1.0,27.324850510416667,1.0,308.2110972222222,1.0,415.605,1.0,1.572,0.414,4.074,1.43,2.648,1.0,1.0,1.0,1.0,1.0,14.027,18.637,12.851,10.833,11.508,14.622,1.0,1.0,1.0,1.0,1.0,1.0,-1.95242,1.0,16.176,1.0,18.1549,0.765534,76.2865,1.0,85.619,4.06343,0.559967,0.958333,0.0229844,0.54495,0.569842,0.670429,0.994048,0.946429,0.895833,0.576911,0.580176,0.608954,0.654363,0.0295644,0.00280467,0.0214345,0.0466056,2.03507,0.867785,1.99985,2.07455,0.346911,0.0,0.346911,0.377034,-9999,-9999
20170326,20170401,3.641,0.952381,340.218,102.638,0.949405,300.415,0.946429,1.498,0.946429,99.157,0.922619,3.028,0.0,2.273,0.520833,-9999,-9999,50.95030523611111,1.0,159.43342511130535,0.9097222222222222,8.994852088092463,0.9097222222222222,8.199294193691726,0.9097222222222222,319.5694653506216,0.9097222222222222,416.477,0.925595,1.745,0.58,4.081,1.306,2.471,0.952381,0.952381,0.952381,0.952381,0.952381,17.342,21.292,14.557,12.248,13.865,17.061,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,-1.28625,0.952381,19.5394,0.925595,28.0638,0.952652,35.6638,0.922619,51.2228,4.60236,1.14535,0.907738,0.0555496,1.11335,1.14831,1.31474,0.916667,0.907738,0.89881,1.08608,1.07096,1.14231,1.21473,-0.117129,-0.117129,-0.0840484,-0.0580005,2.93047,1.05361,2.14161,2.24572,0.259833,0.0,0.255484,0.309452,-9999,-9999
