TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201504,6.184,1.0,390.081,206.799,0.934722,282.283,0.924306,4.215,0.924306,98.885,0.503472,2.117,0.0,2.555,0.945139,0.6337831518803317,0.9381944444444444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,409.045,0.99375,4.322,4.89,5.585,3.117,3.059,1.0,1.0,1.0,1.0,1.0,19.211,23.458,20.819,36.129,14.187,15.111,1.0,1.0,0.0,1.0,1.0,1.0,2.78274,1.0,27.801,0.990972,29.372,0.578259,91.4242,0.988889,96.5907,1.65568,1.9111,0.835417,0.0952823,1.83634,1.87407,1.97383,0.872222,0.833333,0.861806,2.77015,2.61573,2.77743,2.83757,1.03181,0.78303,0.849439,0.976053,1.75117,1.36186,1.56095,1.80462,0.58548,0.267161,0.446391,0.560569,-9999,-9999
201505,15.591,1.0,456.8,231.854,0.913306,331.412,0.901882,8.172,0.901882,99.294,0.533602,2.278,0.0,2.16,0.963038,0.5518613065502882,0.9630376344086023,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,412.162,0.94422,14.354,17.416,14.869,10.07,7.882,0.930108,0.930108,0.930108,0.930108,0.930108,14.38,17.472,20.818,29.325,11.807,14.195,0.929435,0.929435,0.0,0.929435,0.929435,0.929435,5.31759,0.930108,56.3105,0.939516,58.4726,0.728243,84.2944,0.993952,87.5309,1.2345,1.85983,0.77957,0.625294,1.43357,1.51964,1.73858,0.775538,0.824597,0.744624,4.6317,4.71626,4.83704,5.04171,3.25784,3.20095,3.35773,3.44865,5.62936,5.99772,7.19509,8.1903,5.214,3.83462,4.29491,5.38261,-9999,-9999
201506,17.257,0.997917,486.081,241.814,0.997917,344.042,0.997917,5.679,0.997917,98.865,0.996528,2.867,0.0,1.893,0.936806,0.42766347695327006,0.9284722222222221,157.13001982477394,0.9965277777777779,489.6798326072352,0.9965277777777779,12.551995838985786,0.9965277777777779,38.083662969961246,0.9965277777777779,390.0252950752583,0.9965277777777779,403.895,0.981944,18.443,20.884,18.255,13.506,11.173,0.997222,0.997222,0.997222,0.997222,0.997222,14.646,17.843,20.819,27.645,9.968,12.099,0.997222,0.997222,0.0,0.997222,0.997222,0.997222,3.35704,0.997222,105.898,0.982639,108.046,1.06025,44.5637,0.996528,45.4675,0.959099,-2.01605,0.166667,0.813536,-2.57685,-1.98057,-0.954286,0.315278,0.220139,0.129167,7.56135,5.01283,6.56578,7.70071,10.2674,6.72781,8.8659,9.43799,4.50477,4.02651,6.9461,9.97358,9.71999,7.43934,9.40498,11.8447,-9999,-9999
201507,20.708,0.995296,471.849,272.704,0.995968,349.839,0.995296,9.147,0.995296,98.733,0.986559,2.028,0.0,1.86,0.979167,0.41699498229208054,0.9791666666666667,176.0624460341281,0.9865591397849462,555.4498146920874,0.9865591397849462,14.25627726455119,0.9865591397849462,42.65161612231183,0.9865591397849462,407.7087601136045,0.9865591397849462,397.025,0.998656,21.059,23.242,21.316,15.949,13.238,0.995296,0.995296,0.995296,0.995296,0.995296,10.566,13.229,20.823,23.138,8.769,10.586,0.995296,0.995296,0.0,0.995296,0.995296,0.995296,3.65051,0.995296,133.155,0.995968,141.056,1.41043,26.4717,1.0,28.0425,0.762207,-1.90496,0.757392,0.381149,-3.11739,-1.83771,-1.3339,0.799059,0.75,0.50336,12.2086,9.8891,12.0404,12.5112,14.6269,13.0119,13.2794,14.1591,5.47667,4.82752,5.68879,8.36948,9.8789,9.52695,10.0831,11.1798,-9999,-9999
201508,19.57,0.973118,417.23,204.055,0.975134,358.483,0.973118,6.383,0.973118,98.903,0.949597,2.106,0.0,1.769,0.915995,0.3716190744350227,0.9012096774193549,129.45289947061224,0.9321236559139785,414.3448367202556,0.9321236559139785,11.205213563493523,0.9321236559139785,31.07513520909758,0.9321236559139785,400.72127174823714,0.9321236559139785,400.578,0.976478,21.446,23.343,22.784,19.638,14.461,0.972446,0.972446,0.972446,0.972446,0.972446,11.43,15.064,20.816,24.669,6.131,7.348,0.972446,0.972446,0.0,0.972446,0.972446,0.972446,1.96077,0.972446,99.788,0.975806,115.232,1.19111,11.4717,0.977151,13.2471,0.687444,-2.81074,0.794355,0.187104,-3.86667,-3.41148,-2.81416,0.109543,0.84207,0.771505,6.70586,6.44607,6.94092,7.77813,9.50426,9.59925,10.5117,11.6864,7.55693,5.60824,6.54149,10.1545,9.2933,10.1237,10.6307,12.2057,-9999,-9999
201509,18.99,1.0,335.545,170.638,1.0,349.961,1.0,7.049,1.0,99.256,1.0,1.655,0.0,1.798,0.986111,0.3631595703637967,0.9861111111111112,96.97968038888891,1.0,349.8262148958334,1.0,10.417095493055553,1.0,25.85323997916667,1.0,397.0932499444445,1.0,405.096,1.0,21.14,22.897,22.792,20.41,14.968,1.0,1.0,1.0,1.0,1.0,9.021,10.847,20.819,22.656,6.053,6.705,1.0,1.0,0.0,1.0,1.0,1.0,0.8177,1.0,72.0852,0.998611,93.9231,0.948717,1.76485,1.0,2.2995,0.609479,-2.33548,0.159028,0.202092,-2.75991,-2.33548,-1.99774,0.195833,0.159028,0.127778,6.89126,6.15844,7.1376,7.3608,9.37397,8.48567,9.35593,9.57816,4.64192,7.17461,7.99364,9.73813,9.39225,9.03186,9.41817,9.95974,-9999,-9999
201510,9.333,1.0,243.656,96.335,0.986559,311.063,0.985887,3.525,0.985887,99.197,0.974462,2.519,0.0,2.29,0.942204,0.539242394879719,0.9294354838709677,45.013169844444434,0.9657258064516129,198.96721402870364,0.9657258064516129,9.363278939552973,0.9321236559139786,15.693416506018519,0.9657258064516129,347.3487716574074,0.9657258064516129,405.72,1.0,12.907,15.839,16.52,15.966,12.311,1.0,1.0,1.0,1.0,1.0,8.52,12.651,6.388,23.033,6.108,6.344,1.0,1.0,0.0,1.0,1.0,1.0,-2.6577,1.0,46.0703,1.0,46.0279,0.821817,1.72899,0.999328,1.7274,0.874557,1.75761,0.902554,0.0731772,1.69849,1.85588,2.0535,0.922043,0.905242,0.901882,3.88367,3.94047,4.02729,4.3762,2.02709,2.18586,2.25291,2.32271,4.93103,4.93103,5.38943,5.96877,3.93605,3.50774,3.71243,3.83361,-9999,-9999
201511,6.513,0.997222,166.614,65.439,0.984028,295.733,0.997222,2.786,0.997222,99.288,0.995833,2.629,0.0,2.353,0.920139,0.5083439223472898,0.9048611111111111,19.23279528472222,0.9958333333333333,126.19971056845239,0.9958333333333333,8.329091142982298,0.9597222222222223,8.433265660714286,0.9958333333333333,333.2637023799603,0.9958333333333333,416.806,0.952083,9.533,12.636,12.541,9.632,9.315,0.996528,0.996528,0.996528,0.996528,0.996528,13.697,18.536,4.745,32.262,12.579,7.716,0.996528,0.996528,0.0,0.996528,0.996528,0.996528,-3.3838,0.996528,18.3404,0.977083,28.5034,0.579633,-5.58396,0.995139,-8.67821,0.858966,2.00163,0.925,0.0528597,1.84989,2.02245,2.19103,0.967361,0.906944,0.838889,2.61182,2.51701,2.64558,2.99655,0.568335,0.494151,0.678541,0.807017,2.39795,1.86848,2.12314,2.36565,0.581623,0.435405,0.616008,0.685608,-9999,-9999
201512,3.681,1.0,130.227,33.097,1.0,298.597,1.0,1.501,1.0,98.98,1.0,2.24,0.0,2.374,0.913306,0.5378586430108715,0.8971774193548387,6.389059005376344,1.0,67.25710924731182,1.0,3.831845845399793,0.9435483870967742,4.1504031922043,1.0,320.6441201008064,1.0,415.966,1.0,6.777,6.306,9.153,5.406,6.423,1.0,1.0,1.0,1.0,1.0,13.791,18.956,4.745,32.542,13.239,12.783,1.0,1.0,0.0,1.0,1.0,1.0,-2.61544,1.0,7.65237,0.997984,11.8928,0.357569,-8.75848,1.0,-13.6118,0.745249,1.03201,0.972446,0.0437618,0.994744,1.01636,1.04814,0.975134,0.899194,0.883737,1.47054,1.30458,1.4525,1.53638,0.393204,0.2767,0.396111,0.491236,0.854822,0.878268,0.953865,1.17788,0.0406467,0.0406467,0.0586858,0.121499,-9999,-9999
201601,-4.119,0.995968,147.394,57.681,0.782258,259.098,0.758065,1.114,0.758065,98.724,0.497312,1.933,0.0,2.417,0.927419,0.5611725509229626,0.9045698924731184,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,413.842,0.993952,1.717,1.538,5.175,2.757,4.323,0.995296,0.995296,0.995296,0.995296,0.995296,13.286,19.066,4.745,33.035,13.291,13.076,0.995296,0.995296,0.0,0.995296,0.995296,0.995296,1.93816,0.995296,7.95538,0.991263,10.4414,0.288447,11.7845,0.991263,15.467,0.796386,1.00014,0.931452,0.0427485,0.97459,0.985863,1.00285,0.889113,0.875672,0.933468,0.895385,0.828343,0.888118,0.93594,-0.100836,-0.177316,-0.098904,-0.0386506,1.2176,1.29082,1.52232,1.65161,0.0,0.0,0.0,0.0,-9999,-9999
201602,-3.851,1.0,211.71,93.096,0.603448,263.027,0.571121,1.487,0.571121,98.788,0.140805,2.8,0.0,2.392,0.936782,0.5736106283997485,0.9367816091954023,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,412.591,0.994253,1.111,1.003,4.091,1.792,3.053,1.0,1.0,1.0,1.0,1.0,14.491,20.721,4.745,34.398,13.606,13.014,1.0,1.0,0.0,1.0,1.0,1.0,2.9653,1.0,14.6974,0.970546,17.6488,0.32778,29.3722,0.971264,35.2705,0.769972,1.59089,0.85273,0.0266346,1.54583,1.57979,1.59195,0.785201,0.813937,0.880747,1.39201,1.25985,1.37221,1.39448,-0.18666,-0.232269,-0.205928,-0.195277,1.02523,1.10018,1.16417,1.24087,0.0,0.0,0.0,0.0,-9999,-9999
201603,1.608,0.957661,302.496,129.991,0.613575,281.178,0.594758,2.25,0.594758,98.948,0.268817,4.411,0.0,2.268,0.856855,0.5255845041503932,0.8198924731182796,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,415.674,0.925403,2.069,1.874,4.322,1.693,2.604,0.762769,0.762769,0.762769,0.762769,0.762769,16.789,22.376,4.745,36.352,14.971,15.544,0.762769,0.762769,0.0,0.762769,0.762769,0.762769,6.8086,0.762769,15.9904,0.934812,15.1323,0.425844,33.7449,0.93414,31.9342,0.874107,2.23225,0.788306,0.0274982,2.10741,2.20092,2.27499,0.834005,0.770161,0.734543,2.61492,2.15939,2.61424,2.68215,0.444182,0.0497172,0.396909,0.454111,1.19219,1.26837,1.33214,1.36233,0.0,0.0,0.0,0.0,-9999,-9999
201604,4.154,1.0,392.748,200.938,0.988194,272.953,1.0,4.178,1.0,99.186,1.0,1.976,0.0,2.216,0.954167,0.5482767141266128,0.9541666666666667,123.82633578472222,1.0,400.45785347916666,1.0,27.53227221527778,1.0,24.27130208333334,1.0,326.6289583333333,1.0,414.224,0.998611,4.933,5.214,6.929,3.566,3.497,1.0,1.0,1.0,1.0,1.0,15.009,19.486,4.93,36.25,14.06,19.742,1.0,1.0,0.0,0.645139,1.0,1.0,4.60644,1.0,37.547,0.998611,35.5322,0.672626,88.4365,0.997917,83.691,1.29869,3.32144,0.986806,0.0461602,3.01036,3.33219,3.59034,0.986806,0.984028,0.961111,5.00151,3.83583,4.97089,5.16522,1.7516,0.795519,1.55043,1.60779,2.24528,2.04601,2.31029,3.57161,0.144197,0.118605,0.230669,0.694963,-9999,-9999
201605,14.089,1.0,458.406,262.915,1.0,312.416,1.0,8.029,1.0,98.937,1.0,1.976,0.0,2.042,0.982527,0.5035500147133372,0.9825268817204302,167.64514306451613,1.0,530.8988480241935,1.0,22.007929966397857,1.0,30.640287352150533,1.0,376.34477150537634,1.0,413.924,1.0,12.684,15.015,13.864,8.626,7.171,1.0,1.0,1.0,1.0,1.0,11.632,14.957,5.726,23.083,12.863,18.865,1.0,1.0,0.0,0.0,1.0,1.0,6.74798,1.0,68.3366,0.997984,66.8641,0.949245,96.238,1.0,94.1642,1.30227,3.99858,0.933468,0.121987,3.78733,4.02712,4.20362,0.950269,0.934812,0.87836,8.77912,8.09365,8.67914,9.32215,4.79185,4.46874,4.89216,5.19036,5.64997,5.9538,6.51215,7.18879,4.21448,4.06699,4.35199,4.97179,-9999,-9999
201606,18.587,1.0,486.31,291.103,1.0,335.736,1.0,10.321,1.0,98.798,1.0,1.412,0.0,2.089,0.9875,0.533356711768258,0.9875,183.8027678402778,1.0,591.9060417569443,1.0,14.916160631944447,1.0,46.027395874999996,1.0,396.40049999999997,1.0,403.829,0.995139,17.879,20.679,18.797,14.401,10.993,1.0,1.0,1.0,1.0,1.0,9.184,8.584,5.966,4.95,8.255,13.939,0.99375,0.99375,0.0319444,0.0319444,0.99375,0.99375,3.31167,1.0,135.402,0.979167,133.501,1.35876,47.1998,0.999306,46.537,1.07409,1.32513,0.922917,0.2134,0.223317,1.46932,2.43136,0.955556,0.920139,0.911111,20.9342,18.0975,20.7303,23.2666,19.398,17.8742,19.3571,21.0942,14.3974,13.4073,14.0894,14.7871,16.8413,15.6607,16.1853,16.6749,-9999,-9999
201607,22.073,1.0,470.674,263.237,1.0,362.855,1.0,10.61,1.0,98.845,1.0,2.022,0.0,2.017,0.998656,0.49072802455101805,0.9986559139784946,169.2571679905914,1.0,540.4185110349463,1.0,13.349159952956992,1.0,41.03187252016128,1.0,415.2268951612903,1.0,396.671,0.989919,22.212,23.868,22.61,17.259,12.992,1.0,1.0,1.0,1.0,1.0,5.869,7.276,5.432,4.135,5.91,7.378,0.953629,0.953629,0.940188,0.940188,0.953629,0.953629,4.01364,1.0,94.4313,0.973118,125.923,1.57125,28.6736,0.999328,38.236,0.996091,3.7214,0.936828,0.291844,2.07045,3.7214,4.35037,0.969086,0.936828,0.895833,18.1859,15.8674,17.2769,18.1859,14.1821,12.5501,14.2901,15.1199,10.7008,11.8391,16.9367,23.2071,14.8759,13.471,16.0961,18.6887,-9999,-9999
201608,22.645,1.0,414.912,225.974,1.0,367.721,1.0,9.728,1.0,99.028,1.0,2.657,0.0,1.901,0.988575,0.43357851450198076,0.9885752688172043,139.48764284274196,1.0,465.0678347177419,1.0,12.443579845430104,1.0,35.27315209677419,1.0,418.2829166666667,1.0,403.512,0.997984,23.803,24.991,24.691,18.862,15.135,1.0,1.0,1.0,1.0,1.0,6.204,8.363,6.599,5.786,7.188,6.048,1.0,1.0,1.0,1.0,1.0,1.0,3.0166,1.0,30.4501,0.960349,35.9296,1.26849,24.0959,1.0,28.4319,0.817552,0.307514,0.915995,0.266604,0.0645507,0.824152,1.03092,0.977823,0.955645,0.882392,10.0001,9.08217,10.0001,10.7881,8.96657,8.69233,9.21928,9.91469,9.17435,6.07078,8.26553,10.2311,6.53273,6.839,8.56432,9.58066,-9999,-9999
201609,18.097,1.0,332.576,178.508,1.0,340.857,1.0,7.1,1.0,99.303,1.0,2.191,0.0,1.861,0.995833,0.3959502542658731,0.9958333333333333,97.42392321527777,1.0,363.76965079861117,1.0,10.617056701388886,1.0,29.002183388888884,1.0,392.0945208333333,1.0,409.366,1.0,20.277,22.169,22.874,17.487,15.456,1.0,1.0,1.0,1.0,1.0,6.335,8.064,6.119,4.438,5.993,5.333,1.0,1.0,1.0,1.0,1.0,1.0,-0.011209,1.0,88.2686,0.952083,90.5995,1.17485,3.15784,1.0,3.24122,0.67468,4.1613,0.857639,0.278509,2.51142,4.81113,5.93304,0.904861,0.838889,0.800694,13.6211,12.3451,13.662,15.1118,8.54324,8.74768,10.0515,10.5742,6.68243,6.54256,8.2034,9.82647,9.25288,8.96823,9.62308,10.3272,-9999,-9999
201610,11.12,1.0,240.743,95.852,1.0,324.566,1.0,3.23,1.0,99.318,1.0,1.68,0.0,1.994,0.96707,0.4801558377178396,0.9670698924731185,45.57890642473118,1.0,192.71945448924725,1.0,7.78960249327957,1.0,16.568111512096774,1.0,357.6701276881721,1.0,411.056,0.995296,14.429,17.605,18.473,13.744,13.177,1.0,1.0,1.0,1.0,1.0,9.016,11.252,9.067,6.323,6.05,4.911,1.0,1.0,1.0,1.0,1.0,1.0,-2.60312,1.0,45.1314,0.995296,53.1374,0.896813,-4.27367,1.0,-5.03179,0.724682,3.55214,0.934812,0.111324,3.19346,3.62597,3.91935,0.954301,0.932796,0.874328,8.63626,7.48314,8.07838,8.64419,4.91488,4.28335,4.40606,4.8264,4.35726,4.293,4.51009,5.36272,3.72032,3.40033,3.50446,4.01739,-9999,-9999
201611,6.743,1.0,164.661,64.193,1.0,297.43,1.0,2.827,1.0,99.078,0.999306,2.042,0.0,2.318,0.981944,0.5433892596240698,0.9819444444444445,16.891404851359336,0.9993055555555554,129.52786874999998,0.9993055555555554,7.975303348256501,0.9993055555555554,9.558981133569741,0.9993055555555554,334.4252182328606,0.9993055555555554,416.444,1.0,8.647,12.741,12.819,8.818,9.329,1.0,1.0,1.0,1.0,1.0,12.035,15.223,11.8,10.148,10.157,7.16,1.0,1.0,1.0,1.0,1.0,1.0,-3.01309,1.0,17.8225,1.0,23.4389,0.56471,-3.01451,0.998611,-3.96447,0.721417,5.07527,0.979861,0.0806619,4.7534,5.16893,5.38581,0.988889,0.979861,0.966667,6.14324,5.6745,6.02809,6.14324,0.873449,0.812975,0.871148,0.921106,2.13316,2.13991,2.54577,2.82567,0.201742,0.125883,0.165912,0.231772,-9999,-9999
201612,-1.992,1.0,129.904,37.476,1.0,273.037,1.0,1.124,1.0,98.963,0.99328,2.921,0.0,2.543,0.938844,0.6199447259357797,0.9388440860215054,8.148807587719299,0.9932795698924731,74.89734805885682,0.9932795698924731,9.462411330291452,0.9932795698924731,7.891450247241087,0.9932795698924731,294.7172265846067,0.9932795698924731,415.318,1.0,3.925,5.125,8.42,4.275,5.803,1.0,1.0,1.0,1.0,1.0,13.034,16.408,12.169,10.516,11.838,10.321,1.0,1.0,1.0,1.0,1.0,1.0,-4.16524,1.0,10.7258,1.0,14.1058,0.473253,-11.8632,1.0,-15.6017,0.731587,1.83551,0.99664,0.036898,1.75576,1.84281,1.96092,0.997312,0.99664,0.99664,2.10001,1.9491,2.06896,2.27341,0.253692,0.189002,0.232414,0.309705,1.71739,1.76399,1.82191,1.86711,0.169221,0.127362,0.145997,0.15998,-9999,-9999
201701,-2.301,0.981183,147.394,48.873,0.973118,270.218,0.969086,0.893,0.969086,98.733,0.932796,2.584,0.0,2.265,0.733871,0.5926629948563672,0.7036290322580645,15.489931891666668,0.9556451612903226,98.56064177250957,0.9193548387096774,11.757031494971265,0.9193548387096774,9.242734810105365,0.9193548387096774,293.9752873563218,0.9193548387096774,417.544,0.99664,2.652,1.538,5.111,2.549,3.857,0.886425,0.982527,0.982527,0.982527,0.982527,13.383,14.019,12.271,14.383,12.211,14.171,0.982527,0.982527,0.982527,0.982527,0.982527,0.982527,-2.67411,0.982527,7.58833,0.99664,11.4521,0.273891,0.469457,0.99664,0.708493,0.736052,0.601307,0.963038,0.0122681,0.573834,0.602327,0.621306,0.969758,0.968414,0.960349,0.404972,0.404741,0.414233,0.441458,-0.208603,-0.205276,-0.161407,-0.122249,0.537868,0.53303,0.609885,0.688693,0.000225032,0.000225032,0.0120248,0.0311911,-9999,-9999
201702,-0.589,0.824405,210.269,86.35,0.801339,271.918,0.796875,1.447,0.796875,98.579,0.767113,2.34,0.0,2.485,0.978423,0.6220413645126223,0.9776785714285714,33.79847469047619,1.0,179.24409133229398,0.734375,21.82689160359748,0.734375,15.85037328948602,0.734375,303.67525818325004,0.734375,419.765,1.0,2.318,1.332,5.002,2.12,3.31,0.989583,1.0,1.0,1.0,1.0,13.347,16.697,11.985,10.384,11.616,13.731,1.0,1.0,1.0,1.0,1.0,1.0,-2.30217,1.0,5.63339,0.997768,8.50178,0.202793,18.3923,0.997024,27.7573,1.24866,0.330769,0.947917,0.0117355,0.325869,0.327913,0.330603,0.919643,0.969494,0.980655,0.485088,0.468415,0.483789,0.489286,0.159976,0.139016,0.154547,0.165153,0.383174,0.356305,0.362705,0.406343,0.0248882,0.0255837,0.0295012,0.0375126,-9999,-9999
201703,-1.581,0.989247,299.357,128.465,0.980511,264.497,0.987903,1.709,0.987903,99.417,0.982527,2.571,0.0,2.537,0.893145,0.6587474127169076,0.8770161290322579,71.72043068817204,1.0,243.3220739785322,0.9825268817204302,27.01430798210392,0.9825268817204302,21.458475313026355,0.9825268817204302,297.7817500140988,0.9825268817204302,415.491,0.983199,1.721,0.625,4.267,1.543,2.725,0.989247,0.989247,0.989247,0.989247,0.989247,13.786,18.07,12.739,11.063,12.427,15.992,0.989247,0.989247,0.989247,0.989247,0.989247,0.989247,-2.20293,0.989247,15.8214,0.979167,16.7081,0.359307,55.8522,0.980511,58.9824,1.80698,0.604946,0.959677,0.0127787,0.584991,0.606628,0.675792,0.967742,0.956989,0.94086,0.600129,0.555402,0.568838,0.608463,-0.0390875,-0.0684523,-0.0452315,-0.0389882,1.49557,0.700629,1.2312,1.24235,0.14147,0.00163456,0.141527,0.167681,-9999,-9999
201704,8.481,1.0,390.081,176.156,1.0,303.337,1.0,4.123,1.0,98.937,1.0,4.698,0.0,2.512,0.961806,0.6205866085753002,0.9618055555555555,112.66626699791667,1.0,351.20292816527774,1.0,18.5855671625,1.0,19.535810285416666,1.0,346.7463513888889,1.0,414.321,0.999306,8.243,7.45,9.801,5.081,4.412,1.0,1.0,1.0,1.0,1.0,14.814,18.12,13.124,11.213,12.438,21.498,1.0,1.0,1.0,1.0,1.0,1.0,3.72394,1.0,33.2496,0.997222,37.5379,0.63712,63.0595,0.995833,71.1924,1.72147,3.08822,0.978472,0.059956,3.0061,3.11228,3.23434,0.986806,0.978472,0.959722,5.34257,5.02595,5.27502,5.34031,2.1845,1.99813,2.07864,2.16578,3.88911,3.57618,3.66732,3.79571,1.37396,1.32205,1.3632,1.43467,-9999,-9999
201705,12.133,1.0,456.8,202.803,1.0,322.731,1.0,5.156,1.0,98.545,1.0,5.282,0.0,2.299,0.962366,0.6049598893292141,0.9623655913978495,134.5507753205645,1.0,408.069028811156,1.0,16.67286564650537,1.0,24.502406092741936,1.0,366.0145517473119,1.0,413.837,1.0,12.208,13.831,14.351,8.971,7.781,1.0,1.0,1.0,1.0,1.0,13.828,16.819,12.465,10.767,12.368,25.824,1.0,1.0,1.0,1.0,1.0,1.0,3.92815,1.0,50.677,0.999328,51.6662,0.792594,77.5202,0.999328,79.0334,1.59479,3.75126,0.985215,0.0924512,3.69706,3.786,3.90457,0.987231,0.981855,0.977823,9.27981,8.99125,9.10463,9.5608,5.36549,5.12839,5.37856,5.84459,6.40313,5.7157,6.39501,6.46426,3.78529,3.64514,3.84472,4.0351,-9999,-9999
201706,18.089,1.0,486.081,222.411,1.0,349.69,1.0,6.888,1.0,98.599,1.0,5.861,0.0,1.844,0.975,0.44975387173458725,0.9638888888888888,142.7040996326389,1.0,450.87314833125004,1.0,11.116942574305556,1.0,34.60333530347222,1.0,394.2763083333333,1.0,410.769,0.997917,16.745,20.738,19.462,13.266,11.246,1.0,1.0,1.0,1.0,1.0,14.963,17.12,12.54,10.458,10.957,20.025,1.0,1.0,1.0,1.0,1.0,1.0,4.44519,1.0,89.3107,0.997222,101.685,0.992244,32.0339,0.997917,36.4723,0.968184,-0.661302,0.829861,0.2326,-0.86684,-0.38519,0.504249,0.822917,0.826389,0.821528,10.5788,10.3337,11.0449,12.1076,10.5771,9.55316,11.3793,12.3799,11.4228,8.85688,10.1219,11.3171,12.1844,11.9238,12.4829,13.1669,-9999,-9999
201707,20.363,1.0,471.849,236.254,0.983199,362.418,0.982527,6.851,0.982527,98.917,0.979839,4.391,0.0,1.7,1.0,0.39959181989247305,1.0,151.22810283400534,1.0,475.41199696875,0.967741935483871,10.809945623611107,0.967741935483871,34.97361408055555,0.967741935483871,406.19606180555553,0.967741935483871,402.126,1.0,19.549,23.238,22.734,16.143,13.735,0.982527,0.982527,0.982527,0.982527,0.982527,14.445,16.013,8.685,6.947,9.357,14.049,0.982527,0.982527,0.982527,0.982527,0.982527,0.982527,3.92183,0.982527,108.962,0.999328,126.204,1.10514,22.9915,1.0,26.6297,0.880013,3.53809,0.895161,0.269339,2.67989,3.82728,4.21705,0.942876,0.668683,0.649194,20.7752,13.2422,17.2612,20.7383,10.6204,8.59316,14.7815,17.6639,14.775,12.2389,14.5209,17.1069,13.4907,13.4078,14.083,14.9246,-9999,-9999
201708,18.898,1.0,417.23,197.35,1.0,351.837,1.0,6.143,1.0,99.02,1.0,2.488,0.0,1.792,0.999328,0.3971015072923816,0.9993279569892473,121.7647612325269,1.0,392.55540000470427,1.0,9.690344877688172,1.0,29.69394696236559,1.0,397.1346747311829,1.0,399.922,1.0,19.186,22.544,22.985,16.485,14.488,1.0,1.0,1.0,1.0,1.0,9.717,11.647,5.37,4.434,6.272,9.461,1.0,1.0,1.0,1.0,1.0,1.0,1.42027,1.0,94.2224,1.0,113.081,1.20346,6.17094,0.999328,7.40602,1.04301,-0.273369,0.923387,0.256611,-0.273369,0.198224,0.39219,0.923387,0.825941,0.857527,13.3788,11.6057,13.377,13.8765,13.2674,11.417,13.1141,13.9941,12.391,10.0828,12.0701,13.6846,13.6043,11.6154,12.1954,13.4215,-9999,-9999
201709,17.562,1.0,335.545,175.416,1.0,341.06,1.0,6.06,1.0,99.19,1.0,1.708,0.0,1.61,0.999306,0.33521936861702123,0.9993055555555554,100.0778396263889,1.0,347.6832743423612,1.0,9.544886611805557,1.0,25.78598806388889,1.0,389.83378194444435,1.0,415.471,1.0,17.368,21.135,21.777,15.381,13.639,1.0,1.0,1.0,1.0,1.0,11.619,13.374,6.957,4.333,5.554,7.396,1.0,1.0,1.0,1.0,1.0,1.0,1.00007,1.0,68.1957,1.0,82.8123,0.789811,13.3946,1.0,16.2655,0.606489,5.45748,0.683333,0.253753,4.96368,6.16154,6.93365,0.729861,0.630556,0.6625,25.8249,25.1819,25.8136,26.6587,21.1996,18.9054,19.9042,20.3811,10.4592,8.14557,10.5141,13.7537,10.9017,7.6281,9.1513,10.6593,-9999,-9999
